,Date,Latitude,Longitude,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet
367,1931-08-16,21.0283,105.8542,71.4000015258789,5.900000095367432,0,3.600000143051147,287.6000061035156,27.20000076293945,30.10000038146973,33.10000228881836,35.0,17.21999931299769
368,1931-09-16,21.0283,105.8542,70.5999984741211,5.700000286102295,0,3.200000047683716,199.8000030517578,25.30000114440918,28.10000038146973,31.0,32.10000228881836,13.15999984699074
369,1931-10-16,21.0283,105.8542,65.9000015258789,6.400000095367432,0,2.700000047683716,78.4000015258789,21.5,24.70000076293945,27.89999961853027,26.20000076293945,8.55999946599537
370,1931-11-16,21.0283,105.8542,64.30000305175781,6.800000190734863,0,2.299999952316284,31.20000076293945,19.10000038146973,22.5,25.89999961853027,21.80000114440918,5.11999988599537
371,1931-12-16,21.0283,105.8542,70.80000305175781,6.099999904632568,0,1.899999976158142,23.89999961853027,16.60000038146973,19.60000038146973,22.70000076293945,18.60000038146973,6.670000075995371
372,1932-01-16,21.0283,105.8542,63.10000228881836,7.599999904632568,0,2.0,6.0,13.5,17.30000114440918,21.10000038146973,16.20000076293945,3.720000028993055
373,1932-02-15,21.0283,105.8542,81.0,4.800000190734863,0,1.800000071525574,55.70000076293945,13.80000019073486,16.20000076293945,18.60000038146973,16.10000038146973,17.07999992399306
374,1932-03-16,21.0283,105.8542,77.80000305175781,5.800000190734863,0,2.400000095367432,49.70000076293945,17.39999961853027,20.30000114440918,23.20000076293945,20.30000114440918,17.069999695
375,1932-04-16,21.0283,105.8542,76.80000305175781,5.800000190734863,0,3.100000143051147,72.5999984741211,22.30000114440918,25.20000076293945,28.10000038146973,26.60000038146973,12.38000011399306
376,1932-05-16,21.0283,105.8542,66.70000457763672,7.200000286102295,0,4.300000190734863,110.9000015258789,26.5,30.10000038146973,33.70000076293945,31.5,10.92999935199074
377,1932-06-16,21.0283,105.8542,76.80000305175781,5.700000286102295,0,3.600000143051147,258.3999938964844,27.20000076293945,30.0,32.90000152587891,35.29999923706055,16.180000305
378,1932-07-16,21.0283,105.8542,68.30000305175781,6.700000286102295,0,3.900000095367432,231.5,26.39999961853027,29.70000076293945,33.10000228881836,34.5,16.14999961899306
379,1932-08-16,21.0283,105.8542,70.70000457763672,6.0,0,3.600000143051147,263.6000061035156,26.80000114440918,29.80000114440918,32.79999923706055,35.29999923706055,15.17999935199074
380,1932-09-16,21.0283,105.8542,74.30000305175781,5.099999904632568,0,3.100000143051147,289.5,25.30000114440918,27.80000114440918,30.39999961853027,31.5,15.93999958
381,1932-10-16,21.0283,105.8542,72.5999984741211,5.5,0,2.600000143051147,171.6999969482422,22.20000076293945,24.89999961853027,27.70000076293945,26.20000076293945,13.17999935199074
382,1932-11-16,21.0283,105.8542,68.4000015258789,6.300000190734863,0,2.299999952316284,35.90000152587891,19.89999961853027,23.0,26.20000076293945,22.60000038146973,6.920000075995371
383,1932-12-16,21.0283,105.8542,70.30000305175781,6.200000286102295,0,1.800000071525574,16.10000038146973,15.19999980926514,18.30000114440918,21.39999961853027,17.0,5.730000018993056
384,1933-01-16,21.0283,105.8542,82.30000305175781,4.400000095367432,0,1.5,11.60000038146973,13.10000038146973,15.30000019073486,17.5,14.80000019073486,8.43999958
385,1933-02-15,21.0283,105.8542,81.9000015258789,4.5,0,2.100000143051147,30.89999961853027,16.5,18.70000076293945,21.0,17.5,12.97999954199074
386,1933-03-16,21.0283,105.8542,79.5,5.5,0,2.600000143051147,81.5999984741211,18.39999961853027,21.10000038146973,23.89999961853027,20.30000114440918,20.61999893199074
387,1933-04-16,21.0283,105.8542,77.70000457763672,5.599999904632568,0,3.200000047683716,87.20000457763672,23.20000076293945,26.0,28.80000114440918,27.30000114440918,13.51999950399306
388,1933-05-16,21.0283,105.8542,68.0,7.0,0,3.900000095367432,196.3000030517578,25.30000114440918,28.80000114440918,32.29999923706055,32.10000228881836,14.77999973299768
389,1933-06-16,21.0283,105.8542,73.20000457763672,7.0,0,3.799999952316284,157.6000061035156,26.70000076293945,30.20000076293945,33.70000076293945,35.0,12.76999950399306
390,1933-07-16,21.0283,105.8542,68.0,7.5,0,4.0,224.9000091552734,26.39999961853027,30.10000038146973,33.90000152587891,34.79999923706055,15.94999980899306
391,1933-08-16,21.0283,105.8542,70.5999984741211,6.5,0,3.700000047683716,307.1000061035156,26.70000076293945,29.89999961853027,33.20000076293945,34.70000076293945,17.94000053399305
392,1933-09-16,21.0283,105.8542,70.0,5.700000286102295,0,3.299999952316284,193.6999969482422,26.10000038146973,28.89999961853027,31.80000114440918,33.20000076293945,13.26999950399306
393,1933-10-16,21.0283,105.8542,68.5,6.099999904632568,0,2.799999952316284,169.5,22.60000038146973,25.60000038146973,28.70000076293945,27.0,13.09000015299769
394,1933-11-16,21.0283,105.8542,68.9000015258789,6.200000286102295,0,2.200000047683716,35.90000152587891,18.89999961853027,22.0,25.10000038146973,21.39999961853027,7.170000075995371
395,1933-12-16,21.0283,105.8542,65.80000305175781,6.900000095367432,0,2.0,5.599999904632568,17.0,20.39999961853027,23.89999961853027,18.89999961853027,3.379999875995371
396,1934-01-16,21.0283,105.8542,69.5999984741211,6.599999904632568,0,1.800000071525574,19.80000114440918,12.10000038146973,15.40000057220459,18.70000076293945,14.40000057220459,10.61999988599537
397,1934-02-15,21.0283,105.8542,76.30000305175781,5.700000286102295,0,2.100000143051147,53.70000076293945,15.30000019073486,18.10000038146973,21.0,17.39999961853027,16.02999877899305
398,1934-03-16,21.0283,105.8542,77.5,5.800000190734863,0,2.5,7.800000190734863,17.70000076293945,20.60000038146973,23.5,20.39999961853027,6.10999965699074
399,1934-04-16,21.0283,105.8542,79.5999984741211,5.200000286102295,0,2.799999952316284,65.80000305175781,21.5,24.10000038146973,26.70000076293945,26.30000114440918,11.84999942799769
400,1934-05-16,21.0283,105.8542,65.20000457763672,7.400000095367432,0,4.0,137.1999969482422,25.39999961853027,29.10000038146973,32.79999923706055,32.5,13.009999275
401,1934-06-16,21.0283,105.8542,73.9000015258789,6.599999904632568,0,3.700000047683716,374.0,26.30000114440918,29.60000038146973,32.90000152587891,34.20000076293945,19.10000038099537
402,1934-07-16,21.0283,105.8542,68.20000457763672,6.900000095367432,0,3.900000095367432,366.8000183105469,26.39999961853027,29.80000114440918,33.29999923706055,34.90000152587891,19.79999923699074
403,1934-08-16,21.0283,105.8542,71.5999984741211,6.0,0,3.600000143051147,352.2000122070312,26.80000114440918,29.80000114440918,32.79999923706055,35.0,19.069999695
404,1934-09-16,21.0283,105.8542,66.80000305175781,6.200000286102295,0,3.5,155.9000091552734,26.0,29.10000038146973,32.20000076293945,32.90000152587891,12.03999996199074
405,1934-10-16,21.0283,105.8542,65.4000015258789,6.5,0,2.799999952316284,233.1999969482422,21.39999961853027,24.60000038146973,27.89999961853027,25.10000038146973,15.15999984699074
406,1934-11-16,21.0283,105.8542,71.5,5.800000190734863,0,2.100000143051147,124.2000045776367,18.80000114440918,21.70000076293945,24.60000038146973,21.5,12.61999988599537
407,1934-12-16,21.0283,105.8542,63.0,7.300000190734863,0,2.0,34.79999923706055,15.80000019073486,19.39999961853027,23.10000038146973,17.80000114440918,8.279999732997686
408,1935-01-16,21.0283,105.8542,76.5999984741211,5.300000190734863,0,1.800000071525574,23.30000114440918,15.0,17.60000038146973,20.30000114440918,16.30000114440918,11.67999935199074
409,1935-02-15,21.0283,105.8542,78.30000305175781,5.300000190734863,0,2.100000143051147,52.0,16.10000038146973,18.70000076293945,21.39999961853027,18.10000038146973,16.44999885599537
410,1935-03-16,21.0283,105.8542,79.30000305175781,5.5,0,2.600000143051147,19.10000038146973,19.39999961853027,22.10000038146973,24.89999961853027,21.80000114440918,10.42000007599537
411,1935-04-16,21.0283,105.8542,74.70000457763672,6.200000286102295,0,3.100000143051147,51.0,21.80000114440918,24.89999961853027,28.0,26.80000114440918,10.5
412,1935-05-16,21.0283,105.8542,66.5999984741211,7.300000190734863,0,3.900000095367432,310.1000061035156,25.10000038146973,28.70000076293945,32.40000152587891,32.29999923706055,18.77999877899305
413,1935-06-16,21.0283,105.8542,71.4000015258789,7.400000095367432,0,3.799999952316284,205.8000030517578,26.10000038146973,29.80000114440918,33.5,33.90000152587891,14.31999969498843
414,1935-07-16,21.0283,105.8542,67.9000015258789,6.700000286102295,0,3.900000095367432,446.8999938964844,26.80000114440918,30.10000038146973,33.5,35.0,21.430000305
415,1935-08-16,21.0283,105.8542,71.4000015258789,7.200000286102295,0,3.600000143051147,234.1999969482422,25.89999961853027,29.5,33.10000228881836,34.20000076293945,15.92999935199074
416,1935-09-16,21.0283,105.8542,65.4000015258789,6.5,0,3.400000095367432,79.20000457763672,24.80000114440918,28.0,31.30000114440918,30.60000038146973,8.529999732997686
417,1935-10-16,21.0283,105.8542,62.70000076293945,6.800000190734863,0,3.0,156.6999969482422,23.5,26.89999961853027,30.30000114440918,29.60000038146973,12.11999988599537
418,1935-11-16,21.0283,105.8542,64.70000457763672,6.800000190734863,0,2.299999952316284,46.29999923706055,20.0,23.39999961853027,26.80000114440918,23.70000076293945,7.71999979
419,1935-12-16,21.0283,105.8542,70.20000457763672,6.200000286102295,0,1.800000071525574,53.70000076293945,15.5,18.60000038146973,21.70000076293945,17.30000114440918,10.76000022899306
420,1936-01-16,21.0283,105.8542,76.4000015258789,5.400000095367432,0,1.700000047683716,11.60000038146973,13.0,15.69999980926514,18.39999961853027,14.69999980926514,8.25
421,1936-02-15,21.0283,105.8542,74.0,6.200000286102295,0,2.100000143051147,34.10000228881836,14.69999980926514,17.80000114440918,20.89999961853027,17.0,13.60999965699074
422,1936-03-16,21.0283,105.8542,82.80000305175781,4.800000190734863,0,2.200000047683716,49.29999923706055,16.10000038146973,18.5,20.89999961853027,18.5,16.77000045799769
423,1936-04-16,21.0283,105.8542,72.0,6.700000286102295,0,3.299999952316284,52.10000228881836,21.80000114440918,25.10000038146973,28.5,26.0,10.59999942799769
424,1936-05-16,21.0283,105.8542,63.70000076293945,7.700000286102295,0,3.900000095367432,190.9000091552734,24.20000076293945,28.0,31.89999961853027,31.39999961853027,15.07999992399306
425,1936-06-16,21.0283,105.8542,72.0,7.300000190734863,0,3.799999952316284,238.5,26.10000038146973,29.70000076293945,33.40000152587891,34.5,15.5
426,1936-07-16,21.0283,105.8542,67.4000015258789,7.200000286102295,0,3.900000095367432,236.6999969482422,26.30000114440918,29.89999961853027,33.5,34.70000076293945,16.07999992399306
427,1936-08-16,21.0283,105.8542,70.20000457763672,6.800000190734863,0,3.600000143051147,532.0,25.89999961853027,29.30000114440918,32.70000076293945,34.70000076293945,22.20999908399305
428,1936-09-16,21.0283,105.8542,56.29999923706055,7.700000286102295,0,3.600000143051147,269.6000061035156,24.0,27.80000114440918,31.70000076293945,31.39999961853027,15.07999992399306
429,1936-10-16,21.0283,105.8542,59.0,7.400000095367432,0,3.0,22.80000114440918,20.80000114440918,24.5,28.20000076293945,24.5,3.919999837997685
430,1936-11-16,21.0283,105.8542,55.70000076293945,8.100000381469727,0,2.600000143051147,15.60000038146973,18.89999961853027,22.89999961853027,27.0,21.5,4.75
431,1936-12-16,21.0283,105.8542,68.0,6.599999904632568,0,2.0,72.5999984741211,16.39999961853027,19.70000076293945,23.0,17.60000038146973,12.43999958
432,1937-01-16,21.0283,105.8542,73.20000457763672,6.0,0,1.899999976158142,32.60000228881836,14.40000057220459,17.39999961853027,20.39999961853027,15.5,13.72999954199074
433,1937-02-15,21.0283,105.8542,74.9000015258789,6.0,0,2.200000047683716,17.30000114440918,15.5,18.5,21.5,17.0,10.0
434,1937-03-16,21.0283,105.8542,80.5,5.200000286102295,0,2.5,15.5,19.10000038146973,21.70000076293945,24.30000114440918,21.39999961853027,9.710000037997684
435,1937-04-16,21.0283,105.8542,77.0,5.700000286102295,0,3.200000047683716,95.0999984741211,22.70000076293945,25.5,28.39999961853027,26.89999961853027,14.09000015299769
